date,ticker,sentiment_neg,sentiment_neu,sentiment_pos
2020-02-10,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-11,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-13,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-14,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-15,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-16,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-17,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-19,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-20,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-21,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-22,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-23,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-24,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-25,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-27,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-28,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-02-29,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-01,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-02,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-03,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-04,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-05,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-06,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-07,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-08,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-09,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-10,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-11,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-13,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-14,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-15,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-16,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-17,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-19,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-20,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-21,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-22,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-23,AAPL,0.01562295202165842,0.9005993008613586,0.08377771079540253
2020-03-24,AAPL,0.10589594393968582,0.8498334288597107,0.044270582497119904
2020-03-25,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-27,AAPL,0.4311314490623772,0.3185486737638712,0.25031984224915504
2020-03-28,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-29,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-03-30,AAPL,0.49781798478215933,0.47360016126185656,0.02858188026584685
2020-03-31,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-01,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-02,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-03,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-04,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-05,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-06,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-07,AAPL,0.027532697655260563,0.4875757731497288,0.4848915562033653
2020-04-08,AAPL,0.008767413906753063,0.41120749711990356,0.5800250172615051
2020-04-09,AAPL,0.3851398527622223,0.2991188168525696,0.3157413601875305
2020-04-10,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-11,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-13,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-14,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-15,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-16,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-17,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-19,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-20,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-21,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-22,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-23,AAPL,0.29089270904660225,0.3713681884109974,0.33773914476235706
2020-04-24,AAPL,0.019063009414821863,0.9331633448600769,0.04777367226779461
2020-04-25,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-27,AAPL,0.3491318913176656,0.6140383824706077,0.03682968933135271
2020-04-28,AAPL,0.04180670157074928,0.9287029504776001,0.029490426182746887
2020-04-29,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-04-30,AAPL,0.8711249828338623,0.10536688566207886,0.02350815385580063
2020-05-01,AAPL,0.019598402082920074,0.8818898797035217,0.0985116958618164
2020-05-02,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-03,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-04,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-05,AAPL,0.41810575127601624,0.25721558928489685,0.3246786594390869
2020-05-06,AAPL,0.024480223655700684,0.9428392648696899,0.03268052265048027
2020-05-07,AAPL,0.23015090450644493,0.5012384355068207,0.26861062459647655
2020-05-08,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-09,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-10,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-11,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-12,AAPL,0.01067215297371149,0.8703922629356384,0.11893562227487564
2020-05-13,AAPL,0.21713874535635114,0.34631188213825226,0.43654937855899334
2020-05-14,AAPL,0.00880823703482747,0.7839487195014954,0.20724306255578995
2020-05-15,AAPL,0.016581453382968903,0.8282390236854553,0.15517954528331757
2020-05-16,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-17,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-18,AAPL,0.931496262550354,0.04910688474774361,0.019396845251321793
2020-05-19,AAPL,0.14627543091773987,0.2828778028488159,0.5708467364311218
2020-05-20,AAPL,0.3282141238451004,0.6139791458845139,0.057806702330708504
2020-05-21,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-22,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-23,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-24,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-25,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-27,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-28,AAPL,0.3999764621257782,0.17840394377708435,0.4216195344924927
2020-05-29,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-30,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-05-31,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-01,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-02,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-03,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-04,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-05,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-06,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-07,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-08,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-09,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-10,AAPL,0.02603747509419918,0.832358181476593,0.14160439372062683
2020-06-11,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-13,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-14,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-15,AAPL,0.08794784545898438,0.874449610710144,0.03760255128145218
2020-06-16,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-17,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-19,AAPL,0.018298877403140068,0.8927589654922485,0.08894221484661102
2020-06-20,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-21,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-22,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-23,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-24,AAPL,0.6390374302864075,0.08822960406541824,0.2727329730987549
2020-06-25,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-27,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-28,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-06-29,AAPL,0.2796234516426921,0.6836973279714584,0.036679224111139774
2020-06-30,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-01,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-02,AAPL,0.33310984168201685,0.4581106826663017,0.2087794654071331
2020-07-03,AAPL,0.8239479064941406,0.10512717068195343,0.07092491537332535
2020-07-04,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-05,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-06,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-07,AAPL,0.4932498671114445,0.3287490615621209,0.17800109833478928
2020-07-08,AAPL,0.9601998329162598,0.027186965569853783,0.012613266706466675
2020-07-09,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-10,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-11,AAPL,0.013929754495620728,0.7160115838050842,0.27005863189697266
2020-07-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-13,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-14,AAPL,0.009594486095011234,0.7493734955787659,0.24103201925754547
2020-07-15,AAPL,0.012969755567610264,0.6876250505447388,0.29940518736839294
2020-07-16,AAPL,0.5338864549994469,0.165299940854311,0.30081360414624214
2020-07-17,AAPL,0.009280463680624962,0.21671228110790253,0.774007260799408
2020-07-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-19,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-20,AAPL,0.03136846423149109,0.11912652105093002,0.8495050072669983
2020-07-21,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-22,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-23,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-24,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-25,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-27,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-28,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-29,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-07-30,AAPL,0.011417496018111706,0.8272482752799988,0.16133420169353485
2020-07-31,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-01,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-02,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-03,AAPL,0.29296964313834906,0.10074593126773834,0.6062844395637512
2020-08-04,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-05,AAPL,0.9742451310157776,0.018840275704860687,0.0069146472960710526
2020-08-06,AAPL,0.06796587258577347,0.048913076519966125,0.8831209540367126
2020-08-07,AAPL,0.022683922201395035,0.8703491687774658,0.10696692764759064
2020-08-08,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-09,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-10,AAPL,0.27155250310897827,0.3530615270137787,0.37538591027259827
2020-08-11,AAPL,0.016041146591305733,0.9256026148796082,0.05835617706179619
2020-08-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-13,AAPL,0.03711966425180435,0.8356629014015198,0.12721750140190125
2020-08-14,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-15,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-16,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-17,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-18,AAPL,0.2823000776891907,0.3807259276509285,0.33697401235500973
2020-08-19,AAPL,0.45127633213996887,0.40185031294822693,0.14687341451644897
2020-08-20,AAPL,0.039756257086992264,0.9340271353721619,0.026216579601168633
2020-08-21,AAPL,0.017136212438344955,0.8919938206672668,0.09086988866329193
2020-08-22,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-23,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-24,AAPL,0.19118455362816653,0.14977025985717773,0.6590451697508494
2020-08-25,AAPL,0.11682247370481491,0.8373885750770569,0.04578888416290283
2020-08-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-27,AAPL,0.00908543448895216,0.8079612255096436,0.1829533874988556
2020-08-28,AAPL,0.018820653203874826,0.567934051156044,0.4132452830672264
2020-08-29,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-30,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-08-31,AAPL,0.4752943217754364,0.4950375258922577,0.029668094590306282
2020-09-01,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-02,AAPL,0.4354307665489614,0.2356367725878954,0.32893244503065944
2020-09-03,AAPL,0.15105907122294107,0.7075270712375641,0.14141385505596796
2020-09-04,AAPL,0.19299454987049103,0.49304236968358356,0.3139630729953448
2020-09-05,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-06,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-07,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-08,AAPL,0.7469332218170166,0.164850115776062,0.08821667730808258
2020-09-09,AAPL,0.05169407743960619,0.5327487736940384,0.4155571311712265
2020-09-10,AAPL,0.6193569898605347,0.28488317131996155,0.09575982391834259
2020-09-11,AAPL,0.01831422559916973,0.8875116109848022,0.09417412430047989
2020-09-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-13,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-14,AAPL,0.021230438258498907,0.5233282372355461,0.455441378057003
2020-09-15,AAPL,0.010051303543150425,0.6980425715446472,0.29190608859062195
2020-09-16,AAPL,0.2224743813276291,0.06287696957588196,0.7146487236022949
2020-09-17,AAPL,0.013607979519292712,0.60161935351789,0.3847726806998253
2020-09-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-19,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-20,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-21,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-22,AAPL,0.010200039483606815,0.9258148074150085,0.06398514658212662
2020-09-23,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-24,AAPL,0.05660295238097509,0.24481361111005148,0.6985834240913391
2020-09-25,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-27,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-09-28,AAPL,0.011110520921647549,0.6167188733816147,0.3721705824136734
2020-09-29,AAPL,0.4414217360317707,0.4666500184684992,0.09192826971411705
2020-09-30,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-01,AAPL,0.04590202309191227,0.1255888231098652,0.8285091817378998
2020-10-02,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-03,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-04,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-05,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-06,AAPL,0.013404806144535542,0.14629541337490082,0.8402997255325317
2020-10-07,AAPL,0.3568040132522583,0.6101585030555725,0.033037517219781876
2020-10-08,AAPL,0.02520169597119093,0.472614299505949,0.502183984965086
2020-10-09,AAPL,0.055100031197071075,0.7937250137329102,0.15117499232292175
2020-10-10,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-11,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-12,AAPL,0.031346000730991364,0.6096931099891663,0.358960868169864
2020-10-13,AAPL,0.3337816596031189,0.2677234709262848,0.3984948396682739
2020-10-14,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-15,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-16,AAPL,0.3353981568167607,0.6006971957782904,0.06390466323743264
2020-10-17,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-19,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-20,AAPL,0.01298871636390686,0.9401443600654602,0.04686692729592323
2020-10-21,AAPL,0.46667921263724566,0.5023824963718653,0.03093824815005064
2020-10-22,AAPL,0.008540460839867592,0.5902774930000305,0.40118205547332764
2020-10-23,AAPL,0.025336028076708317,0.9041984379291534,0.07046553865075111
2020-10-24,AAPL,0.008877615444362164,0.6995302438735962,0.29159218072891235
2020-10-25,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-10-26,AAPL,0.13265001773834229,0.8325603008270264,0.034789636731147766
2020-10-27,AAPL,0.010927981697022915,0.7765297889709473,0.21254220604896545
2020-10-28,AAPL,0.012558716349303722,0.0552365668118,0.9322046637535095
2020-10-29,AAPL,0.01911303400993347,0.8817462921142578,0.0991407111287117
2020-10-30,AAPL,0.08361970757444699,0.8789646824200948,0.03741557026902834
2020-10-31,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-01,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-02,AAPL,0.45106297731399536,0.4043710281451543,0.1445660119255384
2020-11-03,AAPL,0.010184063576161861,0.88037109375,0.10944486409425735
2020-11-04,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-05,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-06,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-07,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-08,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-09,AAPL,0.6566319738825163,0.31926894932985306,0.024099056608974934
2020-11-10,AAPL,0.9349092841148376,0.048074934631586075,0.017015742138028145
2020-11-11,AAPL,0.20726924762129784,0.4810567870736122,0.3116739960387349
2020-11-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-13,AAPL,0.030447153840214014,0.6265883594751358,0.3429645001888275
2020-11-14,AAPL,0.20608291029930115,0.736807107925415,0.057109951972961426
2020-11-15,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-16,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-17,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-19,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-20,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-21,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-22,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-23,AAPL,0.10865288227796555,0.8291034698486328,0.06224356219172478
2020-11-24,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-25,AAPL,0.02855350309982896,0.7047606855630875,0.26668582670390606
2020-11-26,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-27,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-28,AAPL,0.03709564357995987,0.12461959570646286,0.8382847905158997
2020-11-29,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-11-30,AAPL,0.5773354768753052,0.39609792828559875,0.026566587388515472
2020-12-01,AAPL,0.015244342386722565,0.931972086429596,0.05278363823890686
2020-12-02,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-03,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-04,AAPL,0.9545137882232666,0.03481031954288483,0.010675926692783833
2020-12-05,AAPL,0.044760359451174736,0.4826972112059593,0.4725424740463495
2020-12-06,AAPL,0.5000411868095398,0.4188575744628906,0.08110123872756958
2020-12-07,AAPL,0.2623474169522524,0.6790854632854462,0.05856716757019361
2020-12-08,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-09,AAPL,0.013677877373993397,0.840824544429779,0.14549757540225983
2020-12-10,AAPL,0.010013964958488941,0.8730387687683105,0.11694731563329697
2020-12-11,AAPL,0.01592303067445755,0.6014681458473206,0.3826087713241577
2020-12-12,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-13,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-14,AAPL,0.46960560232400894,0.4753610659390688,0.055033347103744745
2020-12-15,AAPL,0.5862499717622995,0.04535282962024212,0.368397200666368
2020-12-16,AAPL,0.054761755745857954,0.29818155616521835,0.6470566838979721
2020-12-17,AAPL,0.5741352662444115,0.40383734554052353,0.022027327679097652
2020-12-18,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-19,AAPL,0.6434687674045563,0.33149854590495426,0.0250326677535971
2020-12-20,AAPL,0.3333333333333333,0.3333333333333333,0.3333333333333333
2020-12-21,AAPL,0.9170436263084412,0.0601215697824955,0.022834831848740578
2020-12-22,AAPL,0.35609137515227,0.584871510664622,0.05903711604575316
